-7,-3,-30.30417,25.62918,3.788635
-7,-2,-30.32889,22.0394,7.47583
-7,-1,-30.34372,18.42822,11.14551
-7,0,-30.34866,14.79663,14.79663
-7,1,-30.34372,11.14551,18.42822
-7,2,-30.32889,7.47583,22.0394
-7,3,-30.30417,3.788635,25.62918
-7,4,-30.26962,0.08502197,29.19681
-7,5,-30.22516,-3.633972,32.74146
-7,6,-30.1709,-7.367188,36.26239
-7,7,-30.10681,-11.11337,39.75882
-7,8,-30.03296,-14.87134,43.23019
-7,9,-29.94931,-18.6398,46.67578
-7,10,-29.85596,-22.41742,50.095
-7,11,-29.75287,-26.20288,53.48737
-7,12,-29.64014,-29.99469,56.85236
-7,13,-29.51779,-33.7915,60.18945
-7,14,-29.38583,-37.5918,63.49829
-7,15,-29.24442,-41.39407,66.77847
-6,-15,-25.0354,64.87079,-43.53561
-6,-14,-25.1554,61.5759,-39.73569
-6,-13,-25.2673,58.25262,-35.9368
-6,-12,-25.37106,54.90134,-32.14053
-6,-11,-25.46667,51.52249,-28.34836
-6,-10,-25.55408,48.11658,-24.56174
-6,-9,-25.63327,44.68414,-20.7821
-6,-8,-25.70422,41.22574,-17.01083
-6,-7,-25.76685,37.74197,-13.2493
-6,-6,-25.82123,34.23349,-9.498718
-6,-5,-25.86725,30.70102,-5.760437
-6,-4,-25.90488,27.14526,-2.035645
-6,-3,-25.9342,23.56702,1.674469
-6,-2,-25.95514,19.9671,5.368835
-6,-1,-25.96771,16.34637,9.046295
-6,0,-25.97192,12.70581,12.70581
-6,1,-25.96771,9.046295,16.34637
-6,2,-25.95514,5.368835,19.9671
-6,3,-25.9342,1.674469,23.56702
-6,4,-25.90488,-2.035645,27.14526
-6,5,-25.86725,-5.760437,30.70102
-6,6,-25.82123,-9.498718,34.23349
-6,7,-25.76685,-13.2493,37.74197
-6,8,-25.70422,-17.01083,41.22574
-6,9,-25.63327,-20.7821,44.68414
-6,10,-25.55408,-24.56174,48.11658
-6,11,-25.46667,-28.34836,51.52249
-6,12,-25.37106,-32.14053,54.90134
-6,13,-25.2673,-35.9368,58.25262
-6,14,-25.1554,-39.73569,61.5759
-6,15,-25.0354,-43.53561,64.87079
-5,-15,-20.83459,62.95569,-45.68509
-5,-14,-20.9335,59.64597,-41.88757
-5,-13,-21.02576,56.30811,-38.09024
-5,-12,-21.1113,52.94254,-34.29459
-5,-11,-21.19016,49.54968,-30.50217
-5,-10,-21.26221,46.13013,-26.71445
-5,-9,-21.32745,42.68439,-22.93289
-5,-8,-21.38596,39.21307,-19.15887
-5,-7,-21.43756,35.71677,-15.39377
-5,-6,-21.48239,32.19617,-11.63892
-5,-5,-21.52029,28.65207,-7.895569
-5,-4,-21.55136,25.08514,-4.165009
-5,-3,-21.5755,21.49622,-0.4483948
-5,-2,-21.59277,17.88617,3.253052
-5,-1,-21.60315,14.25586,6.938324
-5,0,-21.6066,10.60626,10.60626
-5,1,-21.60315,6.938324,14.25586
-5,2,-21.59277,3.253052,17.88617
-5,3,-21.5755,-0.4483948,21.49622
-5,4,-21.55136,-4.165009,25.08514
-5,5,-21.52029,-7.895569,28.65207
-5,6,-21.48239,-11.63892,32.19617
-5,7,-21.43756,-15.39377,35.71677
-5,8,-21.38596,-19.15887,39.21307
-5,9,-21.32745,-22.93289,42.68439
-5,10,-21.26221,-26.71445,46.13013
-5,11,-21.19016,-30.50217,49.54968
-5,12,-21.1113,-34.29459,52.94254
-5,13,-21.02576,-38.09024,56.30811
-5,14,-20.9335,-41.88757,59.64597
-5,15,-20.83459,-45.68509,62.95569
-4,-15,-16.64349,61.03372,-47.8418
-4,-14,-16.72174,57.70901,-44.04688
-4,-13,-16.79477,54.35645,-40.25116
-4,-12,-16.86243,50.97641,-36.45624
-4,-11,-16.9248,47.56949,-32.66367
-4,-10,-16.98181,44.13617,-28.87497
-4,-9,-17.03345,40.677,-25.09152
-4,-8,-17.07974,37.19266,-21.31482
-4,-7,-17.12057,33.68375,-17.54623
-4,-6,-17.15601,30.15103,-13.78714
-4,-5,-17.186,26.59518,-10.03879
-4,-4,-17.21057,23.01706,-6.30249
-4,-3,-17.22968,19.41742,-2.579437
-4,-2,-17.24335,15.79718,1.129211
-4,-1,-17.25153,12.15726,4.822235
-4,0,-17.25427,8.498596,8.498596
-4,1,-17.25153,4.822235,12.15726
-4,2,-17.24335,1.129211,15.79718
-4,3,-17.22968,-2.579437,19.41742
-4,4,-17.21057,-6.30249,23.01706
-4,5,-17.186,-10.03879,26.59518
-4,6,-17.15601,-13.78714,30.15103
-4,7,-17.12057,-17.54623,33.68375
-4,8,-17.07974,-21.31482,37.19266
-4,9,-17.03345,-25.09152,40.677
-4,10,-16.98181,-28.87497,44.13617
-4,11,-16.9248,-32.66367,47.56949
-4,12,-16.86243,-36.45624,50.97641
-4,13,-16.79477,-40.25116,54.35645
-4,14,-16.72174,-44.04688,57.70901
-4,15,-16.64349,-47.8418,61.03372
-3,-15,-12.46362,59.10541,-50.00519
-3,-14,-12.52164,55.76556,-46.21295
-3,-13,-12.57581,52.39813,-42.41898
-3,-12,-12.62598,49.0036,-38.62494
-3,-11,-12.67224,45.58243,-34.83231
-3,-10,-12.71451,42.13519,-31.04266
-3,-9,-12.75281,38.66257,-27.25745
-3,-8,-12.78711,35.1651,-23.47815
-3,-7,-12.81738,31.64355,-19.70612
-3,-6,-12.84366,28.09854,-15.94278
-3,-5,-12.86591,24.53094,-12.18948
-3,-4,-12.88412,20.94153,-8.447449
-3,-3,-12.89828,17.33112,-4.717987
-3,-2,-12.90842,13.70068,-1.002228
-3,-1,-12.91449,10.05109,2.698578
-3,0,-12.9165,6.383392,6.383392
-3,1,-12.91449,2.698578,10.05109
-3,2,-12.90842,-1.002228,13.70068
-3,3,-12.89828,-4.717987,17.33112
-3,4,-12.88412,-8.447449,20.94153
-3,5,-12.86591,-12.18948,24.53094
-3,6,-12.84366,-15.94278,28.09854
-3,7,-12.81738,-19.70612,31.64355
-3,8,-12.78711,-23.47815,35.1651
-3,9,-12.75281,-27.25745,38.66257
-3,10,-12.71451,-31.04266,42.13519
-3,11,-12.67224,-34.83231,45.58243
-3,12,-12.62598,-38.62494,49.0036
-3,13,-12.57581,-42.41898,52.39813
-3,14,-12.52164,-46.21295,55.76556
-3,15,-12.46362,-50.00519,59.10541
-2,-15,-8.296387,57.17126,-52.17465
-2,-14,-8.334625,53.81616,-48.38519
-2,-13,-8.3703,50.43378,-44.59308
-2,-12,-8.403381,47.02457,-40.79996
-2,-11,-8.433868,43.58908,-37.00739
-2,-10,-8.4617,40.1279,-33.21689
-2,-9,-8.486969,36.64163,-29.42999
-2,-8,-8.509552,33.13098,-25.64813
-2,-7,-8.52951,29.59665,-21.87277
-2,-6,-8.546814,26.03934,-18.10529
-2,-5,-8.561462,22.4599,-14.34705
-2,-4,-8.573486,18.85916,-10.59933
-2,-3,-8.582794,15.23795,-6.863464
-2,-2,-8.589478,11.59726,-3.140625
-2,-1,-8.593475,7.937988,0.5680237
-2,0,-8.594818,4.26123,4.26123
-2,1,-8.593475,0.5680237,7.937988
-2,2,-8.589478,-3.140625,11.59726
-2,3,-8.582794,-6.863464,15.23795
-2,4,-8.573486,-10.59933,18.85916
-2,5,-8.561462,-14.34705,22.4599
-2,6,-8.546814,-18.10529,26.03934
-2,7,-8.52951,-21.87277,29.59665
-2,8,-8.509552,-25.64813,33.13098
-2,9,-8.486969,-29.42999,36.64163
-2,10,-8.4617,-33.21689,40.1279
-2,11,-8.433868,-37.00739,43.58908
-2,12,-8.403381,-40.79996,47.02457
-2,13,-8.3703,-44.59308,50.43378
-2,14,-8.334625,-48.38519,53.81616
-2,15,-8.296387,-52.17465,57.17126
-1,-15,-4.143188,55.23187,-54.34949
-1,-14,-4.162109,51.86139,-50.56296
-1,-13,-4.179718,48.4639,-46.77283
-1,-12,-4.196075,45.03992,-42.98077
-1,-11,-4.211121,41.59,-39.18832
-1,-10,-4.224915,38.11472,-35.39709
-1,-9,-4.237366,34.61481,-31.60855
-1,-8,-4.248535,31.09088,-27.82425
-1,-7,-4.258392,27.54367,-24.04559
-1,-6,-4.266937,23.974,-20.27399
-1,-5,-4.2742,20.38269,-16.51083
-1,-4,-4.280121,16.77057,-12.75751
-1,-3,-4.284729,13.13855,-9.015228
-1,-2,-4.288025,9.487579,-5.285309
-1,-1,-4.289978,5.818604,-1.568909
-1,0,-4.290649,2.132751,2.132751
-1,1,-4.289978,-1.568909,5.818604
-1,2,-4.288025,-5.285309,9.487579
-1,3,-4.284729,-9.015228,13.13855
-1,4,-4.280121,-12.75751,16.77057
-1,5,-4.2742,-16.51083,20.38269
-1,6,-4.266937,-20.27399,23.974
-1,7,-4.258392,-24.04559,27.54367
-1,8,-4.248535,-27.82425,31.09088
-1,9,-4.237366,-31.60855,34.61481
-1,10,-4.224915,-35.39709,38.11472
-1,11,-4.211121,-39.18832,41.59
-1,12,-4.196075,-42.98077,45.03992
-1,13,-4.179718,-46.77283,48.4639
-1,14,-4.162109,-50.56296,51.86139
-1,15,-4.143188,-54.34949,55.23187
0,-15,-0.005401611,53.28784,-56.52911
0,-14,-0.005401611,49.90182,-52.74564
0,-13,-0.005401611,46.48911,-48.95761
0,-12,-0.005401611,43.05023,-45.16669
0,-11,-0.005401611,39.58578,-41.37448
0,-10,-0.005401611,36.09634,-37.58255
0,-9,-0.005401611,32.58264,-33.79248
0,-8,-0.005401611,29.04538,-30.00577
0,-7,-0.005401611,25.48529,-26.22388
0,-6,-0.005401611,21.9032,-22.44824
0,-5,-0.005401611,18.2999,-18.68027
0,-4,-0.005401611,14.67636,-14.9213
0,-3,-0.005401611,11.03345,-11.17267
0,-2,-0.005401611,7.372162,-7.435699
0,-1,-0.005401611,3.693512,-3.711517
0,0,-0.005401611,-0.001403809,-0.001403809
0,1,-0.005401611,-3.711517,3.693512
0,2,-0.005401611,-7.435699,7.372162
0,3,-0.005401611,-11.17267,11.03345
0,4,-0.005401611,-14.9213,14.67636
0,5,-0.005401611,-18.68027,18.2999
0,6,-0.005401611,-22.44824,21.9032
0,7,-0.005401611,-26.22388,25.48529
0,8,-0.005401611,-30.00577,29.04538
0,9,-0.005401611,-33.79248,32.58264
0,10,-0.005401611,-37.58255,36.09634
0,11,-0.005401611,-41.37448,39.58578
0,12,-0.005401611,-45.16669,43.05023
0,13,-0.005401611,-48.95761,46.48911
0,14,-0.005401611,-52.74564,49.90182
0,15,-0.005401611,-56.52911,53.28784
1,-15,4.115723,51.33966,-58.71283
1,-14,4.134216,47.93802,-54.9325
1,-13,4.151398,44.51001,-51.1467
1,-12,4.167389,41.05615,-47.35706
1,-11,4.182068,37.57706,-43.56516
1,-10,4.195496,34.07336,-39.77267
1,-9,4.207642,30.54581,-35.98114
1,-8,4.218567,26.99509,-32.19208
1,-7,4.22818,23.42206,-28.40701
1,-6,4.236481,19.82745,-24.62738
1,-5,4.243561,16.21219,-20.85461
1,-4,4.249359,12.57715,-17.09009
1,-3,4.253845,8.92337,-13.33514
1,-2,4.25708,5.25174,-9.591095
1,-1,4.258972,1.563416,-5.859192
1,0,4.259644,-2.140625,-2.140625
1,1,4.258972,-5.859192,1.563416
1,2,4.25708,-9.591095,5.25174
1,3,4.253845,-13.33514,8.92337
1,4,4.249359,-17.09009,12.57715
1,5,4.243561,-20.85461,16.21219
1,6,4.236481,-24.62738,19.82745
1,7,4.22818,-28.40701,23.42206
1,8,4.218567,-32.19208,26.99509
1,9,4.207642,-35.98114,30.54581
1,10,4.195496,-39.77267,34.07336
1,11,4.182068,-43.56516,37.57706
1,12,4.167389,-47.35706,41.05615
1,13,4.151398,-51.1467,44.51001
1,14,4.134216,-54.9325,47.93802
1,15,4.115723,-58.71283,51.33966
2,-15,8.218994,49.38797,-60.89996
2,-14,8.255463,45.97064,-57.12292
2,-13,8.289429,42.52716,-53.33942
2,-12,8.320923,39.0582,-49.55112
2,-11,8.349945,35.56439,-45.75967
2,-10,8.376495,32.04636,-41.96671
2,-9,8.400482,28.50488,-38.1738
2,-8,8.422028,24.94067,-34.38251
2,-7,8.44101,21.35458,-30.59433
2,-6,8.457458,17.74744,-26.81076
2,-5,8.471436,14.12018,-23.03326
2,-4,8.482849,10.47366,-19.26321
2,-3,8.49173,6.808899,-15.50198
2,-2,8.498047,3.126953,-11.75089
2,-1,8.501862,-0.5711365,-8.01123
2,0,8.503143,-4.284241,-4.284241
2,1,8.501862,-8.01123,-0.5711365
2,2,8.498047,-11.75089,3.126953
2,3,8.49173,-15.50198,6.808899
2,4,8.482849,-19.26321,10.47366
2,5,8.471436,-23.03326,14.12018
2,6,8.457458,-26.81076,17.74744
2,7,8.44101,-30.59433,21.35458
2,8,8.422028,-34.38251,24.94067
2,9,8.400482,-38.1738,28.50488
2,10,8.376495,-41.96671,32.04636
2,11,8.349945,-45.75967,35.56439
2,12,8.320923,-49.55112,39.0582
2,13,8.289429,-53.33942,42.52716
2,14,8.255463,-57.12292,45.97064
2,15,8.218994,-60.89996,49.38797
3,-15,12.30316,47.43341,-63.08984
3,-14,12.35715,44.00018,-59.31622
3,-13,12.40747,40.54123,-55.53516
3,-12,12.45416,37.05707,-51.74829
3,-11,12.49713,33.54843,-47.95737
3,-10,12.53641,30.01599,-44.164
3,-9,12.57196,26.46051,-40.36978
3,-8,12.60382,22.88275,-36.57629
3,-7,12.63196,19.28357,-32.7851
3,-6,12.65634,15.66385,-28.99765
3,-5,12.67694,12.02451,-25.21545
3,-4,12.69388,8.366455,-21.43994
3,-3,12.707,4.690765,-17.67249
3,-2,12.7164,0.9984436,-13.91437
3,-1,12.72205,-2.709381,-10.16699
3,0,12.72394,-6.43161,-6.43161
3,1,12.72205,-10.16699,-2.709381
3,2,12.7164,-13.91437,0.9984436
3,3,12.707,-17.67249,4.690765
3,4,12.69388,-21.43994,8.366455
3,5,12.67694,-25.21545,12.02451
3,6,12.65634,-28.99765,15.66385
3,7,12.63196,-32.7851,19.28357
3,8,12.60382,-36.57629,22.88275
3,9,12.57196,-40.36978,26.46051
3,10,12.53641,-44.164,30.01599
3,11,12.49713,-47.95737,33.54843
3,12,12.45416,-51.74829,37.05707
3,13,12.40747,-55.53516,40.54123
3,14,12.35715,-59.31622,44.00018
3,15,12.30316,-63.08984,47.43341
4,-15,16.36713,45.47656,-65.28177
4,-14,16.43817,42.0274,-61.51163
4,-13,16.50443,38.5528,-57.73309
4,-12,16.56586,35.05334,-53.94785
4,-11,16.62238,31.52982,-50.1575
4,-10,16.67407,27.98288,-46.36383
4,-9,16.72089,24.41336,-42.56842
4,-8,16.76279,20.82196,-38.77286
4,-7,16.79977,17.20969,-34.97867
4,-6,16.83185,13.5773,-31.18741
4,-5,16.85904,9.925812,-27.40054
4,-4,16.88129,6.256226,-23.6196
4,-3,16.89856,2.56955,-19.84589
4,-2,16.91095,-1.133118,-16.08087
4,-1,16.91833,-4.850677,-12.32578
4,0,16.92084,-8.58197,-8.58197
4,1,16.91833,-12.32578,-4.850677
4,2,16.91095,-16.08087,-1.133118
4,3,16.89856,-19.84589,2.56955
4,4,16.88129,-23.6196,6.256226
4,5,16.85904,-27.40054,9.925812
4,6,16.83185,-31.18741,13.5773
4,7,16.79977,-34.97867,17.20969
4,8,16.76279,-38.77286,20.82196
4,9,16.72089,-42.56842,24.41336
4,10,16.67407,-46.36383,27.98288
4,11,16.62238,-50.1575,31.52982
4,12,16.56586,-53.94785,35.05334
4,13,16.50443,-57.73309,38.5528
4,14,16.43817,-61.51163,42.0274
4,15,16.36713,-65.28177,45.47656
5,-15,20.40979,43.5181,-67.47504
5,-14,20.49747,40.05286,-63.70853
5,-13,20.57922,36.56253,-59.93262
5,-12,20.65494,33.04776,-56.14902
5,-11,20.7247,29.50925,-52.35944
5,-10,20.78845,25.94772,-48.56555
5,-9,20.84619,22.36404,-44.76898
5,-8,20.89786,18.75903,-40.97137
5,-7,20.94348,15.13351,-37.17429
5,-6,20.98306,11.48846,-33.37927
5,-5,21.01657,7.82489,-29.58786
5,-4,21.04398,4.143707,-25.80151
5,-3,21.06531,0.4460144,-22.02161
5,-2,21.08057,-3.267029,-18.24963
5,-1,21.08972,-6.994354,-14.48688
5,0,21.09274,-10.73468,-10.73468
5,1,21.08972,-14.48688,-6.994354
5,2,21.08057,-18.24963,-3.267029
5,3,21.06531,-22.02161,0.4460144
5,4,21.04398,-25.80151,4.143707
